,AS16RHR_v31,AS16D4HR_v31,AS16RHNR_v31,AS16D4HNR_v31,AS16RHR_v33,AS16D4HR_v33,AS16RHNR_v33,AS16D4HNR_v33
2884,0.0,-4.488972961793457e-13,0.0,0.0,0.0,0.0,0.0,0.0
2885,0.0,0.0,0.0,0.0,-2.6655291221108845e-12,-2.1767903440185321e-13,0.0,0.0
2886,0.0,8.412597032253654e-13,0.0,0.0,0.0,-2.219549605620636e-12,0.0,0.0
2887,0.0,0.0,-1.3476690034828045e-12,0.0,6.552301795741039e-12,0.0,4.3175048302328505e-12,-8.877318124392783e-13
2888,0.0,-5.847090518283394e-13,0.0,1.1400506951066089e-12,0.0,0.0,0.0,0.0
2889,0.0,1.7837345556630509e-12,2.362763032260872e-12,0.0,-9.077858144647654e-13,-1.8505549132444872e-12,0.0,0.0
2890,-4.582842584476665e-13,0.0,0.0,0.0,-4.664819323068637e-13,0.0,0.0,0.0
2891,-1.8470313898962466e-12,1.6711737348639818e-12,0.0,0.0,0.0,0.0,0.0,0.0
2892,0.0,0.0,2.2306797762613355e-12,0.0,-5.721661221699599e-12,0.0,5.140962240841472e-12,1.818507268707771e-13
2893,0.0,0.0,0.0,0.0,-9.804567495892499e-13,-1.0966062775634727e-12,0.0,-7.136055965794474e-13
2894,0.0,0.0,1.2076769483276373e-12,0.0,0.0,0.0,0.0,0.0
2895,-2.2764602096175853e-12,0.0,0.0,0.0,0.0,0.0,-1.0736996961230682e-13,0.0
2896,1.2707209605102e-12,-3.315707269843254e-14,-4.05839900569846e-13,0.0,-1.4201121320800864e-12,0.0,0.0,0.0
2897,0.0,1.187289822592422e-13,9.186103516915283e-13,0.0,-4.02333253901041e-12,0.0,0.0,0.0
2898,0.0,0.0,9.379609254067623e-13,0.0,0.0,0.0,1.1247399808629688e-12,0.0
2899,0.0,0.0,-3.1824664542808465e-12,0.0,-1.926546768400786e-13,-1.442326041631819e-12,1.1903634976402149e-12,-2.9759781345085887e-12
2900,0.0,0.0,-1.4824948316932354e-12,0.0,1.1508082832865989e-12,0.0,0.0,3.324198414467259e-13
2901,-4.121123392135131e-13,0.0,0.0,0.0,5.1451425132337034e-12,0.0,0.0,0.0
2902,0.0,5.808869990063564e-13,0.0,0.0,0.0,0.0,3.1310313362103998e-12,-9.432080249625666e-14
2903,0.0,0.0,0.0,0.0,1.871284568470643e-12,1.3798420004460864e-13,0.0,0.0
2904,1.5277622944922765e-12,0.0,-1.91233370153096e-12,-2.2816176364759936e-12,4.4678462604231147e-13,-1.0064989103499853e-12,-5.540261579051128e-13,0.0
2905,-2.2267524538584734e-12,-1.480796178325472e-12,0.0,0.0,-1.8035489867988612e-12,0.0,0.0,0.0
2906,-7.653292245690082e-13,-1.1965204536263185e-12,0.0,-1.0238835717249475e-12,3.1528637002690462e-12,0.0,1.104901709173735e-12,0.0
2907,-1.9287226990791026e-12,0.0,0.0,0.0,0.0,-1.8854608559407056e-13,0.0,0.0
2908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2909,-7.31028632391101e-13,0.0,0.0,0.0,0.0,0.0,3.4173703831653852e-12,0.0
2910,0.0,0.0,0.0,-8.84628477953092e-13,0.0,-5.476837295910656e-13,0.0,0.0
2911,1.1877343409911348e-13,0.0,0.0,0.0,0.0,0.0,1.7164542060509218e-13,1.7173715334396503e-12
2912,9.390283899410582e-14,2.0291954466322423e-13,-1.427187563453182e-13,0.0,0.0,1.809276994147491e-12,0.0,0.0
2913,0.0,0.0,2.7879110678787207e-12,0.0,0.0,0.0,0.0,0.0
2914,0.0,0.0,0.0,-4.31263894785973e-14,0.0,0.0,0.0,0.0
2915,0.0,0.0,0.0,0.0,0.0,-2.2033581232817186e-12,-5.29998690780793e-13,0.0
2916,-4.899817458650364e-13,9.278062875782303e-13,0.0,0.0,-2.0668917800187807e-12,0.0,0.0,0.0
2917,5.898156311052396e-13,-2.9497690849296854e-12,-1.7751733632439626e-12,0.0,3.4592984463261396e-13,0.0,0.0,0.0
2918,-2.161774032211737e-12,8.371176833437712e-13,0.0,0.0,-6.661205319624155e-12,0.0,0.0,0.0
2919,0.0,-1.1855768548408606e-12,0.0,0.0,0.0,0.0,0.0,0.0
2920,3.3752305114701704e-13,7.893951826043107e-13,1.1812015114115966e-12,-3.167137911933222e-13,0.0,0.0,0.0,3.394802938754976e-12
2921,0.0,0.0,0.0,0.0,-4.0753544771037406e-12,0.0,0.0,0.0
2922,-5.8813630161366e-13,0.0,0.0,-6.832963025808328e-13,-7.650906760017874e-13,0.0,0.0,0.0
2923,0.0,2.279998957224369e-13,0.0,-8.251835622141076e-13,0.0,0.0,-3.983295931046187e-12,0.0
2924,1.6453933290326095e-13,0.0,-9.036176242548224e-13,0.0,0.0,0.0,0.0,0.0
2925,-1.361296120274821e-13,7.88807143292806e-14,-1.094411628912828e-12,0.0,0.0,0.0,0.0,5.997239360191768e-13
2926,0.0,0.0,0.0,0.0,0.0,2.532456346575948e-12,3.157177536028803e-12,0.0
2927,0.0,0.0,0.0,0.0,-7.46974770199857e-13,4.576742616979649e-13,0.0,0.0
2928,5.444404954481104e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2929,0.0,0.0,0.0,5.400261633796382e-13,0.0,0.0,4.394603821100471e-12,0.0
2930,0.0,8.078640152019899e-13,0.0,1.9543526034615175e-13,1.0536654326121898e-12,8.57929499201891e-13,0.0,0.0
2931,0.0,0.0,-3.500797564374452e-13,0.0,0.0,0.0,0.0,1.1907442397813642e-12
2932,0.0,2.47726669463048e-12,0.0,0.0,0.0,0.0,0.0,0.0
2933,0.0,0.0,0.0,0.0,-1.3879588949334574e-12,0.0,0.0,0.0
2934,0.0,0.0,0.0,2.2875153764879223e-13,0.0,0.0,-2.6373707936543443e-12,0.0
2935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2936,0.0,1.5592751533503228e-12,0.0,0.0,0.0,0.0,-3.672432608096992e-12,6.687309748862439e-13
2937,0.0,0.0,0.0,0.0,5.043524421184225e-12,0.0,0.0,0.0
2938,2.4701347165589276e-12,0.0,4.446474591671779e-13,0.0,0.0,0.0,0.0,0.0
2939,0.0,2.2734793731243435e-12,0.0,2.2084236413018305e-13,0.0,-2.5381199889955907e-12,0.0,1.4078489894301053e-12
2940,1.6225043425616554e-12,0.0,0.0,0.0,-1.342811539974758e-12,0.0,0.0,0.0
2941,0.0,0.0,0.0,0.0,-5.222122822541985e-13,0.0,-1.5545486437170793e-15,0.0
2942,4.731143956127881e-13,0.0,0.0,0.0,2.25995517321009e-12,0.0,0.0,0.0
2943,-2.1395393716155385e-13,9.239453618608175e-13,0.0,0.0,6.786711446534524e-13,0.0,0.0,4.547498677370905e-13
2944,0.0,0.0,0.0,0.0,-6.197619357704297e-12,0.0,0.0,2.0649165718035193e-12
2945,0.0,0.0,0.0,0.0,0.0,0.0,-1.2056364275920093e-13,-1.0406497676407222e-12
2946,-6.860230390915081e-13,0.0,0.0,1.6411597131776724e-13,0.0,-2.40012684762507e-12,0.0,0.0
2947,0.0,0.0,0.0,-9.808152616340057e-13,0.0,0.0,0.0,0.0
2948,0.0,0.0,0.0,0.0,2.9703361553195865e-13,0.0,0.0,0.0
2949,0.0,-1.910687584185706e-12,-1.2974251200008837e-13,0.0,0.0,0.0,0.0,0.0
2950,2.5573238685287674e-12,0.0,0.0,0.0,0.0,-1.7260297064357102e-12,0.0,0.0
2951,6.792220432622658e-13,-1.4936434188786644e-12,0.0,0.0,0.0,0.0,-1.725022394825492e-12,0.0
2952,-7.893608885941259e-13,-1.1783804006369825e-12,0.0,0.0,0.0,1.0658944638761944e-12,1.6259161931180928e-12,0.0
2953,1.3995980639237936e-12,7.432409203149969e-13,0.0,0.0,-2.3612770890277543e-12,1.9617593159123385e-12,0.0,0.0
2954,0.0,-2.924616242586088e-13,0.0,0.0,2.1886480621550697e-13,0.0,0.0,0.0
2955,0.0,0.0,0.0,1.135362809868971e-12,0.0,0.0,0.0,0.0
2956,0.0,1.112391074817451e-12,0.0,1.1363764967182922e-12,-1.1601876922258018e-12,0.0,0.0,0.0
2957,0.0,-2.7235181831727426e-12,-6.424514191266563e-13,-2.2551512919758012e-13,0.0,0.0,-6.220379343723715e-12,0.0
2958,0.0,0.0,1.193503664321338e-12,0.0,0.0,-7.550110152313733e-13,0.0,0.0
2959,-1.5597138211179885e-12,0.0,1.414800505105107e-13,0.0,0.0,0.0,-2.416775637231281e-12,0.0
2960,3.5216321048629557e-13,0.0,0.0,-5.115070056150675e-13,-1.0175625634888096e-12,0.0,5.906041913490565e-12,-8.460614673600457e-13
2961,0.0,-3.824739158656879e-12,0.0,0.0,-1.3984005167054478e-13,0.0,0.0,0.0
2962,0.0,5.790601127857115e-13,0.0,0.0,-4.940406797534993e-12,0.0,0.0,-1.7977068961793176e-12
2963,0.0,0.0,0.0,0.0,-2.6070999047424734e-13,0.0,0.0,0.0
2964,0.0,1.24062552395678e-12,0.0,5.5515047657839024e-14,0.0,0.0,0.0,-9.729835843035996e-13
2965,0.0,0.0,0.0,6.28382032229838e-13,0.0,0.0,0.0,0.0
2966,0.0,0.0,0.0,0.0,0.0,4.1984024360443065e-13,3.186047995440507e-12,0.0
2967,1.7321571511589724e-13,0.0,0.0,6.297451949368688e-13,0.0,0.0,0.0,2.1102847977278613e-13
2968,0.0,0.0,1.0934537148321843e-12,0.0,0.0,0.0,0.0,0.0
2969,-1.5067631607712823e-12,9.450816413507897e-14,0.0,0.0,-4.2512793084172997e-13,0.0,0.0,0.0
2970,-9.744705620810745e-13,0.0,0.0,0.0,0.0,0.0,-2.9537977288240577e-12,0.0
2971,0.0,0.0,0.0,-7.614739002448261e-13,0.0,0.0,0.0,0.0
2972,0.0,0.0,0.0,0.0,4.545601707484869e-12,0.0,-2.2198436338213647e-12,0.0
2973,0.0,0.0,0.0,0.0,-8.11787653263382e-14,0.0,0.0,0.0
2974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2217084427285947e-12
2975,0.0,0.0,1.209318330615424e-12,0.0,0.0,0.0,0.0,-9.350218111809927e-13
2976,0.0,0.0,0.0,0.0,2.1492574003458207e-12,0.0,0.0,0.0
2977,0.0,0.0,0.0,0.0,0.0,0.0,-5.160799820015932e-12,0.0
2978,1.8305591371395376e-12,-1.0918426805987682e-12,0.0,0.0,0.0,0.0,0.0,0.0
2979,-7.107312949152421e-13,0.0,-1.5306034531878308e-12,4.845014011801182e-13,7.164701331512512e-13,0.0,1.8426299674316078e-12,0.0
2980,0.0,1.6282776293809733e-12,0.0,0.0,0.0,0.0,0.0,6.266172104477099e-13
2981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.415047774098222e-13
2982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2983,0.0,0.0,7.909863116036983e-13,0.0,0.0,0.0,0.0,0.0
2984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2985,0.0,0.0,0.0,0.0,0.0,0.0,-8.841625079235565e-13,0.0
2986,1.753143118166975e-13,0.0,0.0,0.0,-9.877227951122265e-14,0.0,0.0,0.0
2987,-8.994037024334737e-14,1.2743317280072576e-12,-5.825781530578494e-13,0.0,0.0,0.0,0.0,0.0
2988,0.0,5.762635697287154e-13,0.0,4.71165298304892e-14,0.0,0.0,0.0,6.727009736451854e-13
2989,-3.311779378463649e-13,1.0704723298420361e-12,0.0,0.0,0.0,0.0,0.0,0.0
2990,0.0,0.0,0.0,0.0,0.0,-1.991097861470808e-12,2.0402470489550583e-12,0.0
2991,0.0,-1.828566457464706e-12,0.0,0.0,0.0,0.0,1.6586376514718081e-12,4.851977998806956e-13
2992,-7.252339421433946e-13,0.0,0.0,0.0,0.0,0.0,3.870007878250642e-13,0.0
2993,0.0,0.0,0.0,0.0,0.0,0.0,-2.087108824082283e-12,1.1565339300435845e-12
2994,0.0,0.0,1.558582839475288e-13,0.0,0.0,0.0,0.0,5.320643777575972e-13
2995,0.0,0.0,0.0,1.4099136711262992e-12,0.0,0.0,-3.2972745764126597e-12,0.0
2996,0.0,0.0,0.0,1.5680032014433785e-12,1.0349428972273837e-13,0.0,0.0,3.4750235418722343e-13
2997,0.0,0.0,0.0,0.0,1.6766507652105218e-12,0.0,0.0,0.0
2998,-1.7644207238406112e-13,0.0,8.267966166671795e-13,0.0,0.0,-4.517861531530283e-12,-9.294487846811461e-13,0.0
2999,0.0,-1.0441923201478295e-14,0.0,0.0,0.0,0.0,0.0,-4.66956763248834e-13
3000,-2.0699980646550626e-13,0.0,0.0,-2.875982404016249e-13,3.2010620464116752e-12,0.0,0.0,0.0
3001,0.0,0.0,0.0,0.0,0.0,2.107277280085639e-12,0.0,1.5184179455757128e-12
3002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.646048638569307e-12
3003,9.287339027456237e-13,6.754832282517732e-13,0.0,0.0,0.0,3.3005362846101398e-12,1.4028211296370737e-12,0.0
3004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.894076209898069e-13
3005,0.0,-1.6913547997334511e-12,6.921384858311311e-13,1.8382942427330413e-12,0.0,0.0,0.0,0.0
3006,0.0,8.735054797473405e-13,0.0,0.0,8.857909514989622e-13,-1.4824785175651897e-12,0.0,0.0
3007,0.0,0.0,-4.00547252228781e-12,0.0,0.0,0.0,0.0,7.793029313135831e-13
3008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3009,0.0,0.0,0.0,7.109549772247307e-13,0.0,2.97254398284229e-12,3.817492963199809e-13,0.0
3010,0.0,0.0,-2.1592938847470904e-12,0.0,-7.825680480474141e-13,0.0,0.0,0.0
3011,0.0,0.0,0.0,0.0,4.930303657128614e-13,0.0,2.3962289617454647e-12,4.584330480189585e-13
3012,0.0,-1.8803302066774412e-13,0.0,0.0,0.0,0.0,0.0,0.0
3013,0.0,0.0,0.0,0.0,-4.1459788734322765e-12,0.0,-2.8342279123154504e-12,0.0
3014,0.0,-8.835167203649114e-13,0.0,0.0,0.0,0.0,0.0,-1.436549396023352e-12
3015,0.0,0.0,0.0,0.0,0.0,0.0,1.0325864513221375e-12,5.268157682059072e-14
3016,0.0,0.0,0.0,0.0,0.0,0.0,1.584061674377825e-12,0.0
3017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3018,-8.568890127662821e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3019,-1.4202828749655708e-12,0.0,-3.6480981626560154e-13,0.0,0.0,-7.450556664824106e-13,1.6398928863299678e-14,0.0
3020,0.0,0.0,-1.1201612150032849e-12,6.11755335345009e-13,0.0,1.7858803350753049e-12,4.581377881181401e-13,-7.766248275387327e-13
3021,0.0,6.713993516327734e-13,0.0,0.0,0.0,0.0,0.0,0.0
3022,0.0,0.0,-6.145222727918565e-13,-8.671431864521021e-13,0.0,0.0,0.0,0.0
3023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3024,-1.5757286670248363e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3025,0.0,1.8079463406027239e-12,0.0,0.0,-2.7212243618326087e-12,0.0,1.555018491429983e-12,0.0
3026,3.85119534410172e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3027,-2.002086624552384e-13,-3.7953772333439516e-13,0.0,0.0,0.0,0.0,0.0,0.0
3028,0.0,0.0,0.0,0.0,1.907843503665721e-12,0.0,-1.0284068887791482e-13,-1.7718500042181203e-12
3029,0.0,0.0,-7.929938953673475e-14,0.0,0.0,0.0,1.0151322067688045e-13,0.0
3030,0.0,-9.52154030689339e-13,0.0,0.0,0.0,0.0,0.0,0.0
3031,-2.118938606257346e-12,0.0,0.0,1.077271898673104e-12,0.0,0.0,0.0,0.0
3032,-8.445768313720952e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3033,3.934747055364236e-13,0.0,0.0,-1.3085586562044993e-12,0.0,0.0,0.0,0.0
3034,0.0,-1.3610207411523055e-12,0.0,-1.9382047358467934e-12,-2.667263009575566e-12,-1.6072534661932365e-13,-1.4191286850605895e-14,0.0
3035,0.0,2.2289134471904455e-13,1.3403608504265197e-12,-1.961616709218713e-13,0.0,0.0,0.0,4.2479316294854026e-13
3036,9.881409547314901e-14,0.0,0.0,2.8056234029166343e-12,0.0,0.0,0.0,0.0
3037,0.0,0.0,0.0,5.2674090826132595e-14,0.0,0.0,-2.8266253872636455e-12,0.0
3038,0.0,0.0,0.0,0.0,3.1234835032706276e-12,0.0,0.0,0.0
3039,0.0,0.0,0.0,-4.2806054373716846e-13,0.0,0.0,-6.255290450741709e-13,0.0
3040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.614185123997287e-12
3041,0.0,0.0,0.0,-1.86757000600804e-12,0.0,2.4308520845187533e-12,0.0,0.0
3042,-1.406931378744895e-12,0.0,0.0,0.0,0.0,0.0,-2.383243194164886e-12,0.0
3043,0.0,0.0,0.0,-1.7472942806030349e-13,0.0,0.0,0.0,-1.3425058978982493e-12
3044,0.0,0.0,0.0,0.0,-2.779457739747999e-12,-1.6443138335038354e-12,6.719967680376953e-13,0.0
3045,2.4866691009850306e-13,1.5094774673880553e-12,0.0,0.0,0.0,9.128474840640622e-13,0.0,0.0
3046,0.0,0.0,-8.180293226567597e-13,0.0,-4.1958015795028344e-13,0.0,0.0,0.0
3047,0.0,0.0,-2.080260873576339e-12,-5.875605249392694e-13,6.9889508524652205e-12,0.0,0.0,1.5354477269909408e-13
3048,-1.0114896617405716e-12,0.0,-1.2980946589854415e-12,0.0,0.0,0.0,0.0,0.0
3049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3051,0.0,1.0449282464600538e-12,0.0,0.0,0.0,0.0,0.0,0.0
3052,9.187217780498062e-13,-1.8954537406113665e-12,1.1164194907974322e-12,-4.62675252750925e-13,0.0,0.0,0.0,-1.473910314014547e-12
3053,0.0,-2.2621344932095374e-12,0.0,-3.401178787726535e-13,1.7410040611924167e-14,0.0,0.0,0.0
3054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3055,0.0,0.0,4.4048689647926037e-13,-1.4347426932711856e-12,0.0,0.0,0.0,9.725708215678376e-13
3056,0.0,7.310247661983931e-13,0.0,0.0,3.8116128001090495e-12,0.0,0.0,0.0
3057,0.0,0.0,0.0,0.0,1.0437327096500856e-11,0.0,1.8323982848040136e-13,0.0
3058,0.0,-2.3890288685084866e-12,0.0,3.763781436279334e-13,0.0,0.0,0.0,0.0
3059,0.0,0.0,-2.5887036678049372e-12,0.0,0.0,-8.623798106381753e-13,-3.607081885307058e-13,0.0
3060,1.1840557861823062e-12,-6.994043677856611e-13,0.0,8.040081536298877e-13,5.263682733224847e-13,-1.1095525567085441e-12,5.0134316368207584e-12,0.0
3061,0.0,0.0,1.3831927496254013e-13,0.0,0.0,3.634399484442401e-12,4.392819650257758e-12,0.0
3062,1.1082036892106135e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3063,-1.2678090640465685e-12,0.0,0.0,0.0,0.0,0.0,0.0,-2.3610351882762743e-13
3064,0.0,0.0,1.2266196874859968e-12,0.0,0.0,0.0,0.0,-1.5895705237838142e-12
3065,0.0,0.0,0.0,0.0,0.0,-8.670983494178465e-13,0.0,0.0
3066,0.0,8.673424749585859e-13,0.0,0.0,0.0,7.43635339250623e-13,0.0,3.5788124217768207e-13
3067,0.0,0.0,0.0,0.0,0.0,0.0,6.351882595005249e-12,0.0
3068,0.0,2.8922676714229554e-13,-2.4574613440924557e-14,0.0,0.0,0.0,-1.4000576872615701e-12,-4.462472876256842e-12
3069,0.0,0.0,0.0,0.0,0.0,0.0,2.4517983885393407e-12,0.0
3070,0.0,0.0,0.0,7.790273212220302e-13,0.0,-3.026865553830172e-12,0.0,0.0
3071,-1.384613011783459e-13,0.0,0.0,0.0,2.1844830076582535e-12,0.0,8.389677905765184e-13,0.0
3072,0.0,0.0,-8.643999114348511e-13,3.873836157913959e-13,0.0,2.1837182982572275e-12,0.0,0.0
3073,0.0,0.0,-6.895400570811321e-13,0.0,0.0,5.8711626755705e-13,-1.242387402090951e-13,0.0
3074,0.0,0.0,0.0,9.298042956798901e-13,3.3281196612104932e-12,0.0,0.0,0.0
3075,0.0,0.0,0.0,-1.9764582611631566e-12,0.0,-3.065488471466587e-12,0.0,0.0
3076,2.0381561076967634e-12,1.60078271419088e-12,0.0,2.319914453802954e-12,1.1953019637276728e-12,0.0,0.0,0.0
3077,7.622712679055337e-13,1.7953951027613688e-12,0.0,0.0,0.0,0.0,0.0,2.299352629963379e-12
3078,0.0,0.0,0.0,0.0,0.0,-9.198019284520302e-13,0.0,0.0
3079,-1.420183167446248e-12,3.2931604306882867e-12,0.0,0.0,0.0,0.0,0.0,-2.0883636779093537e-12
3080,-2.663421808048929e-12,-9.374474652887483e-13,0.0,0.0,-9.198505298995252e-14,0.0,0.0,0.0
3081,2.030857542416257e-12,-5.817725019101693e-14,1.8123687342438415e-14,-4.860741791987859e-13,0.0,6.742601118460215e-13,1.0707653858166962e-12,0.0
3082,0.0,0.0,2.318184844665e-12,0.0,1.3695783670445557e-12,0.0,0.0,0.0
3083,0.0,0.0,0.0,-1.6895478234295336e-12,-3.760154254326931e-13,0.0,0.0,0.0
3084,0.0,-6.900565258938486e-13,0.0,0.0,-1.0151242053850518e-12,-2.38105360917521e-12,0.0,0.0
3085,0.0,1.7056933702533641e-12,0.0,-5.050298734416126e-13,0.0,0.0,0.0,-2.42059540213426e-13
3086,0.0,0.0,0.0,0.0,-1.0868793973434337e-12,0.0,0.0,1.2441163218695593e-12
3087,0.0,0.0,0.0,0.0,0.0,3.9507759310356567e-13,0.0,0.0
3088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3089,0.0,-3.4386829990818927e-13,0.0,0.0,3.4831346958135386e-12,7.859706037144058e-13,0.0,5.2479576750415005e-12
3090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3091,0.0,0.0,0.0,0.0,5.227069472196527e-13,0.0,-9.93884249442052e-14,4.868849795960866e-13
3092,0.0,8.823123386005584e-13,0.0,0.0,0.0,0.0,0.0,0.0
3093,0.0,0.0,0.0,0.0,0.0,0.0,1.1037251188093752e-12,0.0
3094,0.0,0.0,0.0,-3.496850224842203e-15,0.0,0.0,0.0,0.0
3095,0.0,0.0,0.0,0.0,0.0,-1.0128611143661215e-12,0.0,0.0
3096,0.0,0.0,5.940088289179869e-13,0.0,0.0,0.0,0.0,0.0
3097,0.0,-3.722202206944896e-14,0.0,0.0,0.0,0.0,0.0,0.0
3098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3099,0.0,0.0,1.114993519918559e-12,0.0,0.0,0.0,0.0,0.0
3100,0.0,0.0,-1.2070661852905048e-13,6.321001136573304e-13,0.0,1.3630571135499654e-13,0.0,0.0
3101,2.1007855478842658e-13,0.0,0.0,0.0,-4.7723001865431e-12,0.0,0.0,1.1374338401546249e-12
3102,0.0,0.0,5.079219906410026e-13,0.0,0.0,1.3662183738418473e-12,1.852120080698028e-12,0.0
3103,0.0,-2.0294305828063888e-13,0.0,-6.768838182718389e-13,0.0,-8.594118187726132e-13,0.0,1.3931549800338135e-12
3104,0.0,0.0,0.0,1.9787692977391717e-12,0.0,0.0,0.0,2.6254037526843815e-12
3105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3106,0.0,0.0,4.302873713717234e-13,0.0,0.0,0.0,-7.69057973224803e-13,0.0
3107,0.0,0.0,0.0,0.0,-2.0319900504767135e-12,0.0,-4.9591777643475675e-12,0.0
3108,0.0,0.0,-2.1835719918456697e-13,0.0,0.0,0.0,-3.345916722776153e-12,0.0
3109,0.0,-3.301456526360189e-13,0.0,1.2152304969399854e-12,0.0,0.0,0.0,0.0
3110,7.683956279039799e-13,1.865152469745483e-12,-1.599049106158014e-12,0.0,4.979270064080099e-12,0.0,0.0,0.0
3111,0.0,5.48758109047913e-13,3.96797258355267e-13,0.0,-6.7907060204176734e-12,0.0,0.0,0.0
3112,-9.991074255087285e-14,0.0,0.0,0.0,-2.9261014349807256e-12,0.0,0.0,0.0
3113,0.0,0.0,0.0,0.0,-2.732947208469869e-12,-1.7348263228352398e-12,1.2501208211060522e-13,3.0166427480561477e-12
3114,1.954149472067279e-12,0.0,-8.882370874035183e-13,0.0,-1.138000095681967e-12,0.0,-7.535138976136162e-13,0.0
3115,0.0,0.0,2.4747234098140247e-12,-2.210783420484021e-12,0.0,0.0,-3.437619494383683e-13,0.0
3116,0.0,-3.893742330374525e-13,0.0,0.0,2.3330496791377075e-12,0.0,0.0,-2.3524147721963194e-12
3117,0.0,0.0,0.0,-1.5200510998548217e-12,0.0,0.0,0.0,-3.1178056396112664e-13
3118,0.0,-6.086412762281033e-14,-1.2478917118305999e-12,0.0,0.0,0.0,0.0,0.0
3119,0.0,0.0,0.0,0.0,0.0,-4.69344436058503e-13,-4.514906760924182e-12,0.0
3120,2.7808472594930957e-13,0.0,3.9141102402530806e-14,5.646960289859382e-13,0.0,6.977849752729684e-13,0.0,0.0
3121,-1.3107543414835162e-12,0.0,0.0,0.0,0.0,2.0060635616086027e-12,-3.8281660290916755e-12,0.0
3122,0.0,-2.0621142461930854e-12,0.0,0.0,1.205832529352865e-11,1.8141619998949529e-12,0.0,0.0
3123,-1.1185471895812705e-12,0.0,0.0,0.0,9.021774725134634e-13,-2.320582152393544e-12,1.9289240635165704e-12,0.0
3124,3.8951959103272457e-13,0.0,0.0,0.0,-3.1039493598627858e-12,0.0,0.0,0.0
3125,9.36989317363324e-13,0.0,0.0,0.0,0.0,0.0,1.8762485589272823e-12,-1.5721907898314958e-12
3126,0.0,0.0,1.526341853548446e-12,0.0,0.0,0.0,0.0,0.0
3127,0.0,-1.444331676645276e-12,0.0,-2.774407235392399e-13,0.0,0.0,-3.3363740664128848e-12,0.0
3128,2.1830665861893347e-12,1.0920031026785853e-12,0.0,2.348694037621331e-12,0.0,0.0,0.0,0.0
3129,0.0,0.0,0.0,0.0,7.914818468122508e-13,0.0,0.0,0.0
3130,0.0,0.0,0.0,0.0,0.0,2.611245400441804e-13,0.0,-2.25025954070721e-12
3131,-2.3338021876734196e-12,0.0,0.0,0.0,0.0,0.0,0.0,9.982417762724825e-13
3132,0.0,0.0,-1.571697293168754e-12,8.167552438251918e-13,-1.3652988052958922e-12,0.0,0.0,0.0
3133,2.5028333513420303e-12,0.0,-3.1003116645640356e-14,1.0191823595110535e-13,-1.4746889055465378e-12,0.0,0.0,0.0
3134,-1.0457679034968221e-12,-2.3159938279488612e-12,2.7495071031044973e-12,0.0,-2.3879403320622352e-12,-1.3264207835435707e-12,-1.529441743383325e-12,7.355731619095615e-13
3135,-2.771469869534881e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3136,0.0,0.0,0.0,0.0,0.0,0.0,1.2694519203481627e-12,-7.576201438142089e-14
3137,0.0,3.34197598496235e-12,0.0,0.0,-5.858418572972215e-14,0.0,0.0,0.0
3138,0.0,0.0,0.0,0.0,8.490632844156135e-13,0.0,0.0,-1.7947278329976496e-12
3139,-2.046570666453676e-12,-3.3325394296348207e-13,2.5092261906009765e-12,4.995689739358782e-13,0.0,0.0,0.0,0.0
3140,-2.3433447057814713e-12,1.5659882404101131e-12,0.0,-1.5644651139285172e-12,0.0,0.0,0.0,-3.3009401283957264e-13
3141,6.859898109816422e-13,0.0,0.0,0.0,0.0,-2.513009878364054e-12,2.8760033090546758e-12,0.0
3142,-4.06439009170397e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3143,0.0,0.0,0.0,0.0,0.0,0.0,1.8743527103382506e-12,8.086368941888558e-13
3144,9.433956367882231e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
