,theta,phi
0,2.901448817218788,0.09666652895348844
1,2.417117690590307,-0.8384033648516821
2,2.733044061279822,-0.24112951840827657
3,2.8659493548325172,0.14227194372724905
4,2.513079359424958,-0.46634819512381925
5,2.836018711184896,0.2962354625647947
6,2.7377490090035765,-0.17856558928109584
7,2.463049396076158,0.22403836660265292
8,2.8379693105019217,-2.935137903503714
9,3.114233287690618,0.05340334423808517
10,2.9581841529913326,3.1403322872083566
11,2.630669324795886,0.1643733652343831
12,2.600134354973458,0.1747043383864865
13,2.978954617384225,0.7044833551321398
14,2.5970503890702017,-1.2323194025318933
15,2.612377237006532,-0.002273730013795979
16,2.6516444373278962,0.03005517833056549
17,2.981914436263674,-0.11392477292738133
18,2.6664939269445864,0.53852616433757
19,2.5872720809659167,-3.0244657019672303
20,2.9895117801817976,0.17015502809198388
21,2.863930079507665,1.0128360427310628
22,2.914434941727631,0.08653235650859947
23,2.53971411181757,-0.11548778967930506
24,3.118024067699394,2.778265594076944
25,2.8810208384457408,-1.9570561104929396
26,2.7517636550911586,0.07526395949683
27,2.5784070162090917,0.07397958753588196
28,2.961227979693027,3.0339449220055994
29,2.89883467470565,-3.0071957214123315
30,2.842283003483169,0.8496545327977916
31,2.743539645621601,-1.845219075935537
32,2.880998008319035,-1.192794560063081
33,2.8971950048587445,0.024048763312438586
34,2.4354250981554735,0.508822717278148
35,2.616912952862177,0.032980079543719606
36,2.6123051689126395,0.0034938710176896093
37,2.727309582646882,-1.1635508816752234
38,1.6986120109634493,-2.198842947688623
39,2.6011192322180934,0.1415043828552194
40,3.072346201623899,-3.0571695822523695
41,2.263172241880398,-0.5687041408493528
42,2.7586534822635436,0.3065778932113702
43,2.547358463001946,0.05959302790228361
44,2.8463811906703347,0.13892239422004626
45,2.535060712975761,2.715758754926857
46,2.607647028771948,-0.03303596921372844
47,2.5407831419295652,-0.024745374728859036
48,2.6378381487791778,-0.2528916666293065
49,3.052408455927445,-2.9945655787335395
50,2.6931569193861855,-0.5998880516277226
51,2.936475495924112,0.21489382699302406
52,2.7041755252894135,0.08128746870725222
53,2.9828874834648755,-0.1770058624092102
54,3.099721848683862,0.017443475249714242
55,3.0071204510044303,-0.048243475146746366
56,2.5257849948988973,-0.04632433726632607
57,2.937901719743569,3.0211144693478924
58,2.5981088672234054,-2.9765738328288025
59,2.6136979447299,1.245039599349755
60,2.6505600701528467,-0.02868583964333178
61,2.732678379856805,-0.8802086823244565
62,2.524068208508753,2.8765495494471414
63,2.9500766879316385,0.12550636124221595
64,2.868839316103068,0.029175868214508557
65,2.6363263070482255,-0.14402677956840446
66,2.550698419549875,-2.7680748118895955
67,2.945485202783062,-0.201826467919013
68,2.7492053652524575,-3.064406031108785
69,3.0368850488751185,0.17104409974605203
70,3.0675777852682016,-0.04557953209251965
71,2.563758266897139,-2.8648892053359982
72,2.887697445613552,1.7626254706035462
73,2.464774381827091,0.012424276704197552
74,2.7531152050139536,1.3156726386706032
75,3.03479417152548,0.031156157364837154
76,2.5728088722013225,-2.691855874121131
77,2.9142260812730365,0.3625577414135689
78,2.612368394687666,-0.13828476497536302
79,2.4843809806066304,-0.07808424231741608
80,2.7013479783605936,-0.022451344592494867
81,2.6117537969909472,2.9251943375407876
82,2.5345886978922416,0.5694394024213923
83,2.5301702985683443,-2.7773932393602556
84,2.85412953112143,-0.0428917188106946
85,2.7820952299165573,0.07798315061759507
86,2.5924063433460343,0.013518667603965024
87,3.02113371710579,1.268838492187354
88,2.6834507824304414,-0.03981520437303998
89,2.489956734830465,-0.007126457290182892
90,2.8293035472840873,-0.22573335283048657
91,2.6037551093878064,2.9812816151191943
92,2.813982236874551,-0.03091531860458718
93,3.0821547499333937,0.10574656213851866
94,2.5458598574229527,-2.9618177812125994
95,2.5843745974187557,-0.138765528210681
96,2.753956044559566,3.0227415291280404
97,2.593759655673763,0.12920699471166064
98,2.426619986755747,-2.8524624339692735
99,2.8589975722340166,0.08276498102087101
100,2.949955437650528,-0.024112665144398374
101,2.725252511983158,-0.09538146093173082
102,2.770324790276367,-1.0107819519366443
103,2.6066851146901038,0.7060298940765598
104,2.886094835280887,0.3628726907615573
105,2.604346172919618,-2.913928402958384
106,2.8028119727333984,0.042955135947623554
107,3.032449756265867,0.10347335693241055
108,2.803942466606714,-0.029280073463979775
109,2.787569661349273,2.991504346095098
110,2.9075261125163476,-2.7241937586973477
111,3.084661949744708,0.39021822069828604
112,2.716461854312233,0.055239814292714316
113,2.632286354361443,-0.13387382979895365
114,2.5694179696826978,-2.844865123734056
115,3.0007425801413494,0.12787979799100016
116,2.6969718956248507,-1.1742409930566653
117,2.8659371827075555,-3.0456866973188177
118,2.9415572429221015,-0.6326397954534357
119,2.7658382267018227,-3.07874946655321
120,2.8505020707692434,0.05557588080962928
121,2.9986463942710584,2.2939752189634293
122,3.0236249661444203,0.03159663920843495
123,2.9407415913322406,-3.00604120537233
124,2.5963990017086536,0.7898893609906942
125,2.9898343185358,-0.11077243433489602
126,2.929837796585562,-0.06736662669370502
127,2.515433679129767,2.8491918902646742
128,2.8594453223743193,2.249374043227443
129,2.65849355311371,-1.806005254150883
130,2.8453811338904424,-0.6326333377143039
131,2.5310614351545837,-3.103889632297601
132,2.5621431470810236,-0.6762582947585797
133,2.637987735001377,0.2134150475089242
134,2.4654190754889442,0.19896463266050413
135,2.6111668808045394,2.399638953008872
136,2.759715442968055,0.4522334648953565
137,3.0853006886472967,-1.898756971590897
138,2.543281444230925,0.2568867264916849
139,2.691153658870518,-1.6807631647459291
