,theta,phi
0,2.5482541116387267,-0.044000151062026586
1,2.6563657138320353,-0.6686889519655301
2,2.552791197752003,0.2034936619010006
3,2.5027897718291587,-1.5161770034395547
4,2.597620555047099,-2.0389863660362963
5,3.079652518299834,0.03508249655629806
6,2.537456032447361,-0.05425585771969182
7,2.54157625668628,0.006686172555159281
8,2.5280783437505985,-1.2392066803657993
9,2.5465547445266186,-0.0035877229335682967
10,2.565781716031678,0.00020700157715294325
11,2.6219705587067295,0.04674704902906854
12,2.6575294509561296,0.5931946273993285
13,2.713797421040982,-0.018972564110307562
14,2.491541220555827,0.10141475650779867
15,2.7718855119363663,-0.04270696183294975
16,2.7921951916626533,-2.963569060764909
17,2.447578128873338,-0.05888561269913954
18,2.70001488590801,-0.06378409617800106
19,2.5516640192512248,2.9402209066812595
20,2.5354240331666236,-2.4714250909581614
21,2.5503055599765783,-0.07319207038027109
22,2.5416178238318037,0.16708130848865194
23,3.041315849324147,-0.3721228894377186
24,2.5471963412853986,2.3295302808148177
25,2.513175358777078,0.03592036696539708
26,2.598350060763965,0.015252619563191358
27,2.5400868928148763,-2.3391317225850177
28,2.50829863328739,0.06506277442497745
29,2.8403676542539325,0.03857788439310669
30,2.499225265592466,0.15821489182414317
31,2.5711724973795826,0.02692808306420793
32,2.530602962009957,-0.07550895739126234
33,2.5224924256157855,-2.9838161007132182
34,2.473462512190382,0.0554876222044182
35,3.0068004964462762,0.029341732582030666
36,3.0453953191041414,-0.1376269740492117
37,2.474849909096079,-0.014603043320352064
38,2.5936125887503776,0.05319892824305956
39,2.569237707425104,-0.026593328912466466
40,2.772290615695942,-0.19319147251271343
41,2.5838430441975984,-2.1394100085067773
42,2.8922203035308156,-0.08863662362406968
43,2.886721654281991,-0.06114603953593767
44,2.57890351699259,-0.23752011316834415
45,2.569900637225984,-0.17970923581743395
46,2.9193735073878835,-0.01821377808994268
47,2.5305577258211263,0.9603278893534851
48,2.668738680379574,-0.05211833942113792
49,2.8322956501814,0.025274727941983998
50,3.045077305858031,0.05385065613940863
51,2.674746368180684,0.5039328355290368
52,2.733925616128094,-0.053890793284048305
53,2.451706129451259,-0.0917864860455621
