,theta,phi
0,2.8711693036332275,-3.1130290504180893
1,2.9012877556945513,-2.5326991781017023
2,3.0656885119366133,-0.034715388959711
3,2.7602031582602815,-3.0518444990344418
4,2.9882833133359226,2.1905578514444195
5,2.637404500102708,0.27202510690101894
6,2.954501499312997,-0.9633540383779383
7,2.8352988957718264,0.6677202552467083
8,2.8149970666178756,3.0006841108795492
9,2.9717406705536704,1.0531786760153243
10,2.5260465293441725,-2.8667407479985734
11,2.974392742483978,2.9383828609313305
12,2.615394920988001,2.522674096261271
13,2.9788118968343964,1.8869376906777957
14,2.8940075564234435,2.5337489062180882
15,3.028737202193966,-2.972017723288387
16,2.9153762244311747,-0.0441301295701238
17,2.9670062262009584,-3.059435171261905
18,3.105657170274199,3.094592357610658
19,2.1841307884991736,2.330524228665093
20,2.5447589371432344,2.8253093328250105
21,2.5019733038323353,-0.09768974924641392
22,2.9960439501587546,0.036879745795795414
23,2.9375136511921958,-0.06380395671327002
24,2.978786999260827,3.094362811607749
25,3.031758541226684,0.1840948852490694
26,2.5265399901380547,-0.3051372113273021
27,3.0184988489275297,2.914354377305824
28,2.7246074937018103,2.6352420515943584
29,2.534195015187001,-0.19992484494782276
30,2.941389788913756,-1.3659839781435354
31,2.9268427119752007,-1.1364345848788184
32,2.852663719529952,0.3612120660375833
33,2.799239887988154,2.99345296423116
34,3.0114822436891706,2.882978950779322
35,2.8820619400299448,-2.875756652341061
36,2.995938971006338,-2.468757615134454
37,2.92382436592542,-0.5377863501293666
38,2.8707756637559423,-2.9611870356372183
39,2.73120278417262,-2.6941239784009685
40,3.010456287199761,-2.976649720225751
41,2.8701510474555882,-3.0441235684551393
42,2.772549108520045,-0.29181917702405696
43,2.9072367901382887,3.0353976857054095
44,2.930504100637813,-0.036525522135375736
45,2.7926429387227643,-0.24040865207183004
46,2.5923397903086407,-1.9838059643334436
47,3.0778155669125793,1.6141493542767675
48,2.9023846226138876,-1.4370500745752384
49,2.839405410245473,-0.590581104066037
50,3.0400237705745767,0.7621818889075321
51,2.819482188470668,-0.4664337339129114
52,2.795871333382224,2.2156228055996046
53,3.018638815611888,-0.07982378484786631
54,2.9636504436042146,2.203069923414372
55,2.7693494710109143,-2.964263222478341
56,2.9497078458789696,-2.2848626308767725
57,2.671370060272322,3.0938545195619236
58,2.937181485138714,-0.17269527259209863
59,2.9873675938545645,-0.09976608388309423
60,3.101115871441098,-0.5761330955955071
61,2.5363448318039903,3.0681206190857373
62,2.4100350830361412,3.129727201513899
63,2.8866867706694994,1.0058782122736671
64,2.823859823038379,1.901150184915289
65,2.8608674910371925,-0.9525477484703775
66,2.833418457633235,-1.4643918040881596
67,2.771269833605374,3.0299875316435667
68,2.6952040410711553,-0.1692128564999437
69,2.924441350518034,1.919213136072977
70,2.9912582595862203,-2.4244327171692635
71,2.9396602598778414,-3.0449545813442396
72,3.0968888251424564,0.1255586923908936
73,2.9831597354616077,-0.8377979344248835
74,2.6729924278208848,-2.268513800786567
75,2.8811649528646908,2.341435181229955
76,3.0259101594383515,-0.6749455245279741
77,2.4582914831142464,2.7211862600707932
78,2.898318539863989,-2.9914138346665315
79,3.00795359970555,2.9215532835721016
80,2.5278715822028297,-2.729803929175389
81,2.7607173776183043,-0.30603313160992807
82,3.0860597900908386,-0.7673546981041275
83,2.7071523927949572,0.026779965059431834
84,2.973377067924733,-0.060954727753039194
85,2.654446655440421,0.2710520760300202
86,2.749414877577669,-3.0856817543490633
87,2.9309405174189296,-2.9646961571660526
88,2.477389515939815,0.09170731408889017
89,2.884492052545357,-1.6954688264953057
90,2.7192212121643164,-0.41171626349857554
91,2.821727894384174,2.9136746147373227
92,2.6584270521607833,0.5884966180034593
93,3.047925409500308,-3.140718758445947
94,2.7308000586133825,3.0259092202545657
95,3.006507994216483,-1.2689259584147181
96,3.077980798397389,-1.932442270360626
97,2.924300567666721,2.951656476163024
98,3.058480413408754,0.9126987369530921
99,3.061698612905748,2.810591049556038
100,2.881075635117488,-0.08105347239852335
101,2.909609470699188,0.2632702283309942
102,2.7920114476562556,-2.943567540363157
103,2.9811537543904536,-1.4782946933274774
104,3.0825432427574424,-0.043784806990493835
105,2.6845104412348393,0.11346250967551229
106,2.880800074657259,0.6905685600343185
107,2.823284580224879,0.07399882156320664
108,3.012485118041191,-0.8784996347377663
109,2.745733914038211,-1.3944378304160814
110,2.751076174397571,2.628326604571147
111,3.0968719008835563,-1.7069959936766734
112,2.9951602254461362,1.6808415708782318
113,3.096356399959996,3.1143866995016074
114,2.701920485364553,2.9327156483370516
115,2.856284827245274,-0.1595182221474646
116,2.929084675441931,0.06668224367638803
117,2.4926511019054667,-0.22701494814723294
118,2.9550912917260184,-1.1811169897085103
119,2.596319818833777,0.03938538030317177
120,2.9695794875548858,2.535362534011334
121,3.089470239557061,0.03459862601009212
122,2.708720784101453,0.26411582383070464
123,2.627790603823916,3.1271719275792917
124,2.962156703919186,-3.027823207754582
125,2.9767102407142283,-0.3893719665781968
126,2.784141976621421,0.35523900930808167
127,2.991924541972137,-0.3997384164325041
128,2.832592210970834,-2.8387125545345775
129,2.7898015554466555,0.27440715017632716
130,2.9142208550398485,-0.48846466762154744
131,2.524124322970437,-2.13801919137083
132,2.7475054366238183,-0.3428239096599744
133,2.600446239429631,1.3122833800246412
134,2.61359260719646,0.5203674302548784
135,2.7811838928520825,0.2985141766170511
136,2.938943407491572,0.41330901053293784
137,2.910579467348916,-1.4829002565398852
138,2.965673235319006,0.005252379898723575
139,3.020665425075918,2.6758203812894736
140,2.8702629830922657,-2.949276090440863
141,2.9253588926689247,2.8196747111080693
142,2.934373197101868,0.8769954316653175
143,2.7290650209379184,2.191710226001204
144,2.88651672723269,1.4011509515559202
145,3.0134371181486896,-0.11294945878220586
146,2.5726770464540962,-2.4730823826587454
147,3.042665711168626,0.7068505339250113
148,2.9331365583124076,0.13323745234357684
149,2.418693085231771,0.19407864611364628
150,2.9879682646730394,3.0699164324594057
151,2.7383214243691762,3.046638545514268
152,2.973363045746509,3.136689495903343
153,3.0788918584945675,-2.878183703935703
154,2.9334265774441155,-1.2878295334755396
155,2.7771089350099496,1.4265715346069852
156,2.9038502200214666,-2.9492846878830767
157,2.868674465973293,-0.29170026256988707
158,2.9072822999448618,0.271910351260584
159,2.986674557385379,-3.124750322524008
160,2.8668958666260864,3.0147635228249463
161,3.0235137870207733,0.16921523610495834
162,2.9821140428587345,-0.7812818593458504
163,3.070342610791213,-0.9590520169297061
164,2.922189740654868,0.04514258725042743
165,2.897779114396849,2.502623627876242
166,2.76296836200295,-3.022398629538533
167,2.852351944566225,0.6015787040571399
168,3.023595029199346,-2.616754345989076
169,2.8164399629032233,-0.012589663036659527
170,2.4558694852781326,2.7121114557075816
171,2.768856341751058,-2.4812400006818285
172,2.793218738596178,0.1599927120850167
173,2.986459903934189,-0.10557691469300169
174,2.8065150176252174,-1.2306948682067724
175,2.548707925292386,-2.107618903420177
176,2.936484941478012,2.541690028011229
177,2.7856360063467256,1.7288582418975122
178,2.894532128586286,-0.554677238548489
179,2.569086118151475,2.731937425306487
180,2.6316905877729435,-0.03581367171004157
181,3.066679153240547,2.532010809528816
182,2.8228592928863576,2.9539089799326175
183,2.674166455046518,2.6277476191005276
184,2.645773359851717,-2.1902759815773925
185,2.551264745443176,2.496427049845895
186,2.8552691478245587,-3.0653680299100063
187,2.714752927504697,3.126303707264947
188,2.6464032255265293,3.114587195781362
189,2.8903834763242227,-0.2688919115892464
190,2.8396574016930627,0.1741939826950066
191,2.720618996124106,1.3407972680237266
192,3.081480236216576,-2.6682435301239043
193,2.4958979492451734,0.10828869291134166
194,3.011275215528169,-3.1334572826578313
195,2.882388879090522,0.00069444599253124
196,2.8341728036998197,-0.1693879400901715
197,3.075863099534396,0.3395213730489595
198,3.00848005973898,-0.02210839210105772
199,2.9585191863439477,-0.41975869106064756
200,3.076336848102055,3.093822922936674
201,3.0504401466183415,-1.94957240601442
202,3.034057720377675,0.14037117049877582
203,3.086995382606639,0.035419211888950294
204,2.9151652495469054,0.3061609267034265
205,2.755196958256784,-3.0094171713313376
206,2.719441072890031,-1.4406193325612158
207,2.848399182229236,2.37121680947035
208,3.0254091818477695,-1.9083376116665725
209,2.761525260438976,2.9243049630817395
210,3.09223565061571,-1.9959237326526929
211,2.70657058306195,3.026068058828946
212,2.864155747072882,3.024418887862057
213,2.7626973028045603,-0.5031261721630619
214,2.91385882389692,-1.6842428849457176
215,3.021846219549931,0.115177069420723
216,2.9663038150551926,-0.04891679756253489
217,2.8276292049197234,0.6632841703129596
218,2.9918626599220524,1.2241085511071028
219,2.195899111957581,2.802445595923124
220,2.64394222027376,0.35102660105365374
221,2.6813948457236707,-3.113981263276063
222,2.9508607047222526,-2.9898644057438664
223,2.4755501471029207,0.40259934563845245
224,3.037353404468529,0.660618242404042
225,2.8843252270665594,0.6810577927697421
